date,date_posted,text,Subjectivity,Polarity,Analysis
2020-10-07 19:59:00,3 hours , Feeling I will switch from Turkey to a little bar b qd bear meat this weekend for Thanksgiving. Gonna be rough for Bears with all the exponential growth coming for Tesla. 1.5 eps this quarter will be 6 for full year and 100 le is 600. Boom!! ,0.4833333333333334,0.08645833333333335,Positive
2020-10-07 17:59:00,5 hours , America should pay compensation,0.0,0.0,Neutral
2020-10-07 19:59:00,3 hours , More good news: One of Tesla's core businesses just got labeled a disruptive sector and three big companies were tagged with overweight ratings.,0.4000000000000001,0.39999999999999997,Positive
2020-10-07 19:59:00,3 hours , JP Morgan lowers price to $75 a share. When I read that article all I could do was laugh and shrub that comment right off.,0.31785714285714284,0.2928571428571428,Positive
2020-10-07 19:59:00,3 hours , Pence all the way!!,0.0,0.0,Neutral
2020-10-07 18:59:00,4 hours ," TSLA bubble is done, can't pump it any bigger.",0.5,0.0,Neutral
2020-10-07 17:59:00,5 hours ," Sorry Mr. Wallace, you have to be tested every day for 14 days. The Clown knew he was sick and didn't tell you",0.9285714285714286,-0.6071428571428572,Negative
2020-10-07 17:59:00,5 hours , big sell off brewing short term long term I think tsla gets back to 450 2021,0.2,-0.0125,Negative
2020-10-07 18:59:00,4 hours , I think Marky Mark likes to push peoples buttons.,0.0,0.0,Neutral
2020-10-07 18:59:00,4 hours , God I LOVE THIS!!,0.6,0.78125,Positive
2020-10-07 19:59:00,3 hours , CNN is a disgrace,0.0,0.0,Neutral
2020-10-07 19:59:00,3 hours , I need my stimulus check to buy Tesla shares ,0.0,0.0,Neutral
2020-07-07 22:59:00,92 days , My calls are gonna hurt tmmrw if theres a sell off I hope there isnt,0.0,0.0,Neutral
2020-10-07 18:59:00,4 hours , Hey Mark you're an insignificant Biden pill giver.,0.0,0.0,Neutral
2020-10-07 19:59:00,3 hours , Tesla can't be stopped & won't be stopped! Thanks to all who shorted for the discount lol,0.44999999999999996,0.5,Positive
2020-10-07 14:59:00,8 hours , Here comes the ddddddropppppp,0.0,0.0,Neutral
2020-10-07 18:59:00,4 hours , $520 confirmed by year end 2020,1.0,0.4,Positive
2020-10-07 19:59:00,3 hours , Tesla to Mars!!,0.0,0.0,Neutral
2020-10-07 18:59:00,4 hours , Elon is not going to buy out other car manufacturers because they are losers compared to Tesla.,0.2875,-0.1625,Negative
2020-10-07 18:59:00,4 hours , Bulls are gonna shoot some bears with the upcoming results,0.0,0.0,Neutral
2020-10-06 22:59:00,1 day," Shorts are lucky today, take that lucky money and buy yourself a new carton box loft under that bridge, where most of them already live. $NIO is the future and will kill every scam stock out there, no matter if the name is $TSLA, $NKLA $Li $Xpev $KNDI $wkhs or whatever",0.5410353535353535,0.23989898989898992,Positive
2020-10-07 18:59:00,4 hours , thumbs up joe biden thumbs down trump...my own poll...let's go,0.6444444444444445,0.2222222222222222,Positive
2020-10-07 18:59:00,4 hours , SW supports PEDO JOE. Keep your kids away.,0.0,0.0,Neutral
2020-10-07 18:59:00,4 hours ," Just when you almost give up,,",0.0,0.0,Neutral
2020-10-07 18:59:00,4 hours , i just bought 10 shares happy to be new investor,0.7272727272727273,0.4681818181818182,Positive
2020-10-07 18:59:00,4 hours , I own 365 shear $276 after split. I think i just freeze it for lost 5 years,1.0,0.6,Positive
2020-10-07 18:59:00,4 hours , Mango Tree Analysis raised PT from $350 to $480,0.0,0.0,Neutral
2020-10-07 18:59:00,4 hours , I see smoldering embers. Johnny come lately you missed out.,0.6,-0.3,Negative
2020-10-07 15:59:00,7 hours , My guess is that Tesla stays $395-415 until November.,0.0,0.0,Neutral
2020-10-07 18:59:00,4 hours , HOGSTANK,0.0,0.0,Neutral
2020-10-07 18:59:00,4 hours , Typo in previous post: New Street analyst just issued street high price target on Tesla $578. Details in seeking alpha article,0.38707070707070707,0.04323232323232323,Positive
2020-10-07 15:59:00,7 hours ," O, the difference between pop and poop. This goes pop into earnings and poop thereafter. There is just no catalyst for sustainable growth at the rate the multiple is expanding. Cheaper batteries are a joke. Demand causes raw material prices to offset savings, to much EV competition and the PV market is crowded and maturing.",0.22051282051282053,-0.010256410256410256,Negative
2020-10-07 18:59:00,4 hours ," Well did you Tesla guys/gals see.....Cisco Ordered to Pay $1.9 Billion in Patent Lawsuit 10/5/2020, Walmart is next! Zest vs Walmart lawsuit Jury trial set for March 29th....settlement/buyout imminent to move forward with IMB Food Trust and FDA World food tracking system for WMT other company's need Food tracking safety Albertsons, Costco. Walmart's insider at FDA and IBM needs Zest out of the way to move forward. ZEST share at currant price offer HUGH returns of 5X to 10X",0.1875,-0.0625,Negative
2020-10-07 18:59:00,4 hours , New Street just issued street high price rages on Tesla $578. Details on Seeking Alpha,0.4972727272727272,0.1481818181818182,Positive
2020-10-07 18:59:00,4 hours , Thank you President Trump and Vice President Pence for your support of EV Workhorse and Lordstown Motors.,0.0,0.0,Neutral
2020-10-07 17:59:00,5 hours , just watch the real news and look at valuations,0.30000000000000004,0.2,Positive
2020-10-07 18:59:00,4 hours , New PT for Tesla $ 578,0.45454545454545453,0.13636363636363635,Positive
2020-10-07 18:59:00,4 hours , JPM makes me laugh.,0.1,0.3,Positive
2020-10-07 17:59:00,5 hours , Pessimists sound smart. Optimists make money.,0.5214285714285715,0.30714285714285716,Positive
2020-10-06 22:59:00,1 day," Honest question, why is JP Morgan's rating at only $75?",0.95,0.3,Positive
2020-10-07 18:59:00,4 hours ," $44,700 ..... $39,987 .... $36,799 . === $18% price cuts in China on their stripped Model 3s",0.0,0.0,Neutral
2020-10-02 22:59:00,5 days , I wonder how many of those people who bought earlier this week and went 'all-in' or were holding for the next 5-10 years sold out today on the sales numbers?,0.3333333333333333,0.16666666666666666,Positive
2020-10-07 18:59:00,4 hours , EVs and batteries are the big buzz words in financial world these days. And you know who's the leader and the best of them all. Bring it on Tesla!,0.13333333333333333,0.3333333333333333,Positive
2020-10-07 18:59:00,4 hours ," My problem is when the market is down is it going to hold and find some kind of residency, so far it hasnt proof it yet , we shall find out then you could have the trust to invest more",0.6722222222222223,0.26111111111111107,Positive
2020-10-07 17:59:00,5 hours ," It's funny how Marketwatch posted Barron's article about $1,200 tsla TWICE. Tomorrow this will open at $500 and I will short my stock at 550 to buy more at $199. LOL",0.6,0.31,Positive
2020-10-07 18:59:00,4 hours , When BMW goes bankrupt or is bought TESLA will increase 10x,0.0,0.0,Neutral
2020-10-07 15:59:00,7 hours , Thank you Donald Trump!!! Can't wait to have you for another 4 years!,0.0,0.0,Neutral
2020-10-07 16:59:00,6 hours , the market is so dramatic everyday. I guess everyones at home watching stocks all day with a trigger finger,0.6,-0.31666666666666665,Negative
2020-10-07 17:59:00,5 hours , It doesn't matter who wins as long as it's Trump and my stocks are all green mates! Just don't give free stuff to illegals and welfare recipients using my capital gain taxes.,0.42500000000000004,0.1,Positive
2020-10-07 15:59:00,7 hours , Tomorrow all GREEN,0.3,-0.2,Negative
2020-10-07 17:59:00,5 hours , TSLA will go over 600 by yrs,0.0,0.0,Neutral
2020-10-07 17:59:00,5 hours ," look at the spike, look at what covid caused and will cause. isnt it better to move to a save heaven? Gold?!",0.5,0.625,Positive
2020-10-07 18:59:00,4 hours , pence getting ready for the debate:,0.5,0.2,Positive
2020-10-07 17:59:00,5 hours , I was happy to pick up 87 more shares when the market skidded last Friday. Thanks President $%$,0.44166666666666665,0.375,Positive
2020-10-07 16:59:00,6 hours , Trump is going to make sure that anyone that gets the China flu will get the same meds he received. And it will be 100% covered. And ....,0.5069444444444444,0.25,Positive
2020-10-07 17:59:00,5 hours ," Tesla cameras reportedly monitor driving habits so that if you get into an accident and try to place blame on the car they will use video and your cars ""black box"" to use it against you. Not cool.",0.5416666666666667,-0.17083333333333334,Negative
2020-10-07 17:59:00,5 hours , badger our,0.0,0.0,Neutral
2020-10-07 17:59:00,5 hours ," Things that should get destroyed this November. Corona hysteria, expertise inflation , mob mentality and China ego and vision for the world. Corona hysteria is severely damaged tanks to Trump. I already observe that public perception about this hysteria is changing .",0.06666666666666667,0.0,Neutral
2020-10-07 17:59:00,5 hours , Tesla wins Street-high $578 price target as New Street sees 'hyper growth' ,0.32727272727272727,0.21818181818181817,Positive
2020-10-07 17:59:00,5 hours , $450 Tomorrow,0.0,0.0,Neutral
2020-10-07 17:59:00,5 hours ," If you invested in TSLA last year and held it, today it is 10 tiimes. And if you continue to hold it will go up another 10 times. $100,000 to $1000,000",0.06666666666666667,0.0,Neutral
2020-10-07 13:59:00,9 hours ," TESLA earnings in a couple of weeks and Elon visibility on Q4 and 2021. I think Elon will announce that he expects to beat the 500,000 projection for 2020 and also project 800,000 for 2021. If TESLA could beat all estimates during the horrible Covid downturn, he should be able to beat projections for 2021. Think about it? Follow the daily progress at GigaShanghai, the progress at GigaBerlin and at GigaTexas and you will realize that 2021 could be the year of geometric increase in revenue, margins and earnings. Don't forget the news battery and the 100,000 pound Stamping machine which will increase margins and lower cost of Tesla products.",0.5416666666666666,-0.16666666666666666,Negative
2020-10-05 22:59:00,2 days ," Sold calls, so Tesla should rocket higher for rest of week.",0.5,0.25,Positive
2020-10-05 22:59:00,2 days ," Today in Norway, 261 EVs were sold. 9 of those were Tesla vehicles. (3.4%)",0.0,0.0,Neutral
2020-10-07 17:59:00,5 hours , Tesla is the only automaker to see growth in Germany this year,1.0,0.0,Neutral
2020-10-07 11:59:00,11 hours , Tesla is the ultimate green company. Batteryand Solar ,0.65,-0.1,Negative
2020-10-06 22:59:00,1 day," Those looking for a free stimulus check, need to find a job and work. Free Stimulus check is not going to change their lifestyle, these kind of people always living in generational poverty and government welfare. That's why these kinds of people should learn a lesson - when economy is great, you work hard and save extra money for emergency and rainy days. Government doesn't have any money to pay for these kind of free stimulus money without raising taxes on rich who works hard for the money.",0.6883333333333334,0.2991666666666667,Positive
2020-10-07 16:59:00,6 hours , Is there hope for Tesla? I got in at $445 and until now its way below. ,0.0,0.0,Neutral
2020-10-07 17:59:00,5 hours , The largest Tesla Center in Germany has opened in Hamburg,0.1,-0.1,Negative
2020-10-07 15:59:00,7 hours , I'm surprised this stock is not tanking hard on the fact that Musk himself just said 2 years IF THEY CAN EVEN PROVE THE TECHNOLOGY! Electrek and news keeps trying to pump this up. Guess they have call options this week.,0.7208333333333333,-0.1322916666666667,Negative
2020-10-07 15:59:00,7 hours , if my spouse is voting trump and I am voting biden it really doesnt matter if we vote bc we cancel each other out right?...should we even vote,0.2875,0.037500000000000006,Positive
2020-10-07 17:59:00,5 hours , The TSLA business model denouement is to soon release a vast fleet of ROBO-TAXIES comprised of LEASE RETURNS renovated into driverless vehicles intended to generate enormous returnes in cab fares as the world adopts TRANSPORTATION AS A SERVICE.,0.95,0.0,Neutral
2020-10-07 17:59:00,5 hours , $500 tomorrow,0.0,0.0,Neutral
2020-10-07 13:59:00,9 hours , Sure would be nice if Tesla would buy ALYI !,0.9444444444444444,0.625,Positive
2020-10-07 16:59:00,6 hours ," Long term investors make more money than market timers. $TSLA, $WIMI",0.45,0.225,Positive
2020-10-07 15:59:00,7 hours ," Trump against doctors orders has come down to the Oval Office where he ordered all staff to come down so he can sneeze on them for the disloyalty of wearing masks and not following his orders to attack Germany, Italy, Iceland and France with nuclear bazookas from the window of the Oval Office.",0.22592592592592595,-0.10370370370370373,Negative
2020-10-07 15:59:00,7 hours ," Bears heres the really bad news, and most of you know its ultimate true. Musk could pump this stock any time he wants, because he is clearly sand bagging developments and tech they already have or know they will have shortly.",0.5142857142857142,0.06428571428571431,Positive
2020-10-07 15:59:00,7 hours , Why up today. News?,0.0,0.0,Neutral
2020-10-07 15:59:00,7 hours , So tired of headlines with an internal email from Musk being leaked. Does anyone really think it was leaked? Its all part of his plan. Dont try to make is sound like Elon didnt want it out to the public.,0.2733333333333333,0.04,Positive
2020-10-07 16:59:00,6 hours ," As stimulus talks falter, the U.S. economy faces growth coming to a halt",0.0,0.0,Neutral
2020-09-29 22:59:00,8 days , Statements here with no actual knowledge about the industry.,0.1,0.0,Neutral
2020-10-07 15:59:00,7 hours , Trump is pushing very hard to legalize the recreational use of steroids.,0.7041666666666666,-0.3791666666666667,Negative
2020-10-07 16:59:00,6 hours , When can WIMI take off? $TSLA $AAPL,0.0,0.0,Neutral
2020-10-07 16:59:00,6 hours , i'm good with the uptick,0.6000000000000001,0.7,Positive
2020-10-07 16:59:00,6 hours , $AAPL $TSLA always nice to see some of your favorite stocks trending. $WIMI,1.0,0.55,Positive
2020-10-07 15:59:00,7 hours , My prediction 2moro and Friday will close around 450 then next week will be down to 380 just saying. I was right 3 times out of 3. Lol.,0.38115079365079363,0.23253968253968255,Positive
2020-10-07 16:59:00,6 hours ," A green day, not bad.",0.4833333333333333,0.07499999999999996,Positive
2020-10-07 15:59:00,7 hours , The world is transitioning to electric mobility and energy and Tesla is leading by miles.,0.0,0.0,Neutral
2020-10-07 16:59:00,6 hours , tomorrow is going to be a great day,0.75,0.8,Positive
2020-10-06 22:59:00,1 day, All never Trumpers here should research what anti American organizations George Soros is funding in America. You may find yourself on the wrong side...against America. Trump is pushing back on this evil man. Do the research. TESLA STRONG AND LONG.,0.5055555555555555,-0.18611111111111112,Negative
