date,date_posted,headline,text
2020-01-12 00:00:00,274 days ,"Tesla recalls 15,000 Model X SUVs for power steering issue in North America","Tesla Inc is recalling 15,000 Model X SUVs because of a potential issue that can lead to a loss of power steering assist that could make steering harder and increase the risk of a crash."
2020-01-12 00:00:00,274 days ,"BRIEF-Charlie Munger discusses China, newspapers, Tesla and Elon Musk, investing at Daily Journal annual meeting","Charlie munger, longtime vice chairman of berkshire hathaway, says technological change is destroying daily newspapers in america"
2020-01-12 00:00:00,274 days ,Shanghai to help Tesla resume production amid coronavirus spread,"U.S. electric carmaker Tesla's <TSLA.O> factory in China's financial hub of Shanghai will resume production on Feb. 10 with assistance to help it cope with a spreading epidemic of coronavirus, a Shanghai government official said on Saturday."
2020-01-12 00:00:00,274 days ,"Tesla Shanghai factory to resume production on Feb 10, authorities to assist - govt official","U.S. electric carmaker Tesla's factory in China's financial hub of Shanghai will resume production on Feb. 10, a Shanghai government official said on Saturday, adding that authorities would provide assistance to the firm."
2020-01-12 00:00:00,274 days ,"Tesla's surge inspires fans to buy, skeptics to dig in, drives fear of missing out",Pretty much everyone on Wall Street has an opinion about Tesla <TSLA.O>.
2020-01-12 00:00:00,274 days ,Tesla battery supplier to resume output in China on February 10,"LG Chem <051910.KS>, an electric vehicle battery supplier for Tesla Inc <TSLA.O>, said on Friday it planned to partly resume output at its facilities in China on Feb. 10, suspended since Feb. due to the coronavirus outbreak."
2020-01-12 00:00:00,274 days ,"Tesla's surge inspires fans to buy, skeptics to dig in, drives fear of missing out",Pretty much everyone on Wall Street has an opinion about Tesla.
2020-01-12 00:00:00,274 days ,Elon Musk’s liability for Tesla’s SolarCity deal could come down to a question of his control,"Does Elon Musk, who owns just 22.1% of Tesla’s shares, control the company he founded and continues to lead? If so, according to a summary judgment ruling issued Tuesday by Vice-Chancellor Joseph Slights of Delaware Chancery Court, Delaware law presumes that he wielded coercive..."
2020-01-12 00:00:00,274 days ,Tesla tumbles 17% as electrifying rally loses power,"Tesla's <TSLA.O> stock tumbled 17% on Wednesday, hitting the brakes on a dramatic rally as a senior executive said the coronavirus outbreak in China would delay deliveries of its Model 3 cars and analysts warned of its high valuation."
2020-01-12 00:00:00,274 days ,"With Tesla stock envy, GM hopes to sell investors on its EV, tech future","General Motors Co <GM.N> has watched with frustration and envy as the market value of electric carmaker Tesla Inc <TSLA.O> has ballooned to about two and a half times GM's size, but on Wednesday the Detroit automaker made the case that its EV and self-driving technology..."
2020-01-12 00:00:00,274 days ,"With Tesla stock envy, GM hopes to sell investors on its EV, tech future","General Motors Co has watched with frustration and envy as the market value of electric carmaker Tesla Inc has ballooned to more than triple GM's size, but Wednesday the Detroit automaker is expected to make the case that its EV and self-driving technology strategy deserves..."
2020-01-12 00:00:00,274 days ,'Giga Texas?' Musk asks Twitter users to vote on new gigafactory,"Elon Musk, the billionaire chief executive officer of Tesla Inc <TSLA.O>, went on Twitter to ask users if the electric carmaker should build a new gigafactory in Texas."
2020-01-12 00:00:00,274 days ,"Tesla rally fueled by fear of missing out, not short squeeze - investors","A nearly 14% gain in Tesla Inc's stock on Tuesday was likely sparked by investors looking to hop aboard its remarkable rally, rather than a reversal of bearish bets, an analysis of positioning dynamics showed."
2020-01-12 00:00:00,274 days ,Musk's Tesla stake worth $30 billion after electrifying stock surge,Tesla is making Elon Musk a lot richer without paying him a dime.
2020-01-12 00:00:00,274 days ,"Another day, another record: Tesla shares march toward $1,000","Shares of Tesla Inc <TSLA.O> surged 20% on Tuesday to hit $940, extending a stunning rally that has more than doubled the company's market value since the start of the year as more investors bet on Chief Executive Elon Musk's vision."
2020-01-12 00:00:00,274 days ,Tesla up 20% after Panasonic posts first quarterly profit at battery business,"Tesla Inc's stock surged 20% on Monday in its largest one-day gain since 2013, fueled by a quarterly profit at Panasonic's battery business with the U.S. car maker and an investor report predicting its shares would rise more than ten-fold by 2024."
2020-01-12 00:00:00,274 days ,Panasonic shares soar on profit at U.S. battery business with Tesla,Shares of Panasonic Corp jumped more than 8% in early Tuesday trade after the Japanese electronics conglomerate the previous day reported its first quarterly profit at its U.S. battery venture with Tesla Inc .
2020-01-12 00:00:00,274 days ,UPDATE 2-Panasonic posts 1st quarterly profit in U.S. battery business with Tesla,"* Follows years of production troubles, delays at U.S. partner"
2020-01-12 00:00:00,274 days ,China's CATL signs battery supply agreement with Tesla,China's top electric vehicle battery maker CATL <300750.SZ> said on Monday it has signed a battery supply agreement with Tesla <TSLA.O>.
2020-01-12 00:00:00,274 days ,CORRECTED-China's CATL says signed battery supply agreement with Tesla,China's top electric vehicle battery maker CATL said on Monday it has signed a battery supply agreement with Tesla.
2019-10-12 00:00:00,366 days ,"Tesla directors settle, isolating Musk as SolarCity trial looms","Directors of Tesla Inc settled a shareholder lawsuit over the company's 2016 acquisition of SolarCity Corp, leaving Chief Executive Officer Elon Musk as the lone defendant facing claims that Tesla paid $2.6 billion for a worthless solar energy system installer, according..."
2020-01-12 00:00:00,274 days ,"Tesla directors settle, isolating Musk as SolarCity trial looms","Directors of Tesla Inc settled a shareholder lawsuit over its 2016 acquisition of SolarCity Corp, leaving Chief Executive Officer Elon Musk as the lone defendant facing claims that Tesla paid $2.6 billion for a worthless solar system installer, according to court documents."
2020-01-12 00:00:00,274 days ,"Tesla shares hit record after blowout results, strong delivery forecast",Shares of Tesla Inc opened at a record high on Thursday as Wall Street analysts were encouraged by the company's better-than-expected quarterly results and delivery targets for the year.
2020-01-12 00:00:00,274 days ,"CORRECTED-Tesla shares surge after blowout results, strong delivery forecast",Shares of Tesla Inc rose 11% and were set to open at a record high on Thursday as Wall Street analysts cheered the company's better-than-expected quarterly results and delivery targets for the year.
2020-01-12 00:00:00,274 days ,"Tesla partners with LG Chem, CATL for battery supply","Tesla Inc <TSLA.O> has entered into a partnership with South Korea's LG Chem Ltd <051910.KS> and China's CATL <300750.SZ> for supply of batteries used in its electric cars, the company said on Wednesday."
2020-01-12 00:00:00,274 days ,"Tesla extends profit run, promises record production, driving stock up 13%","Tesla Inc <TSLA.O> posted its second quarterly profit in a row as vehicle deliveries hit a record and the company said it would comfortably make more than half a million units this year, pushing its shares to new highs."
2020-01-12 00:00:00,274 days ,Tesla beats fourth-quarter revenue estimates,Tesla Inc posted fourth-quarter revenue above analysts' estimates on Wednesday as the electric carmaker beat Wall Street estimates for vehicle deliveries.
2020-01-12 00:00:00,274 days ,"High expectations for Tesla, and a long way to go to match rivals' steady profit",Buckle up. Tesla's quarterly report could be another wild ride for investors.
2020-01-12 00:00:00,274 days ,Tesla's Musk seeks to allay water concerns at factory site after protests,"Tesla <TSLA.O> Chief Executive Elon Musk sought to allay environmental concerns about the electric carmaker's planned factory in Germany, saying the plant would use less water than was estimated originally."
2020-01-12 00:00:00,274 days ,U.S. senator slams Tesla's 'misleading' name for Autopilot driver assistance system,"A U.S. senator on Friday urged Tesla Inc <TSLA.O> to rebrand its driver assistance system Autopilot, saying it has ""an inherently misleading name"" and is subject to potentially dangerous misuse."
2020-01-12 00:00:00,274 days ,Tesla touts safeguards as senator urges company to rebrand 'Autopilot',"Tesla Inc touted safeguards to its driver assistance system ""Autopilot"" after a Democratic U.S. senator on Friday urged the automaker to rebrand the system because it has ""an inherently misleading name."""
2020-01-12 00:00:00,274 days ,Tesla's German factory gets off to an explosive start,"Seven U.S. bombs from World War Two have been found in the plot of land outside Berlin where electric car pioneer Tesla <TSLA.O> wants to build its first European factory, local authorities said on Thursday."
2020-01-12 00:00:00,274 days ,Tesla overtakes Volkswagen as world's second most valuable carmaker,"Tesla Inc <TSLA.O> has overtaken Germany's Volkswagen <VOWG_p.DE> as the world's second most valuable carmaker behind Japan's Toyota <7203.T>, as the meteoric rise in the U.S. electric vehicle maker's shares reshuffles the global market."
2020-01-12 00:00:00,274 days ,"Michigan, Tesla settle suit over direct vehicle sales",Tesla Inc and the state of Michigan confirmed Wednesday they have resolved the company's 2016 lawsuit challenging the state's refusal to allow the company to sell vehicles directly to consumers.
2020-01-12 00:00:00,274 days ,Tesla's furious rally pushes market value past $100 billion,"Tesla Inc shares surged on Wednesday, and the company became the first publicly listed U.S. automaker to cross $100 billion in market valuation, more than Ford Motor Co and General Motors Co combined."
2020-01-12 00:00:00,274 days ,Tesla races past $100 bln in market valuation,"Tesla Inc on Wednesday crossed $100 billion in market valuation for the first time, further extending its lead over Ford Motor Co and General Motors Co."
2020-01-12 00:00:00,274 days ,Tesla crosses $100 billion stock market valuation in extended trading,"Tesla Inc became the first $100 billion publicly listed U.S. carmaker in extended trading on Tuesday, in a sign of Wall Street's confidence in an all-electric future."
2020-01-12 00:00:00,274 days ,"Michigan, Tesla reach agreement for direct car delivery: source","Tesla Inc <TSLA.O> has reached a settlement with Michigan to allow the electric-car maker to directly deliver its vehicles to customers in the state, a person familiar with the agreement said on Tuesday."
2020-01-12 00:00:00,274 days ,"Michigan, Tesla reach agreement for direct car sales - source","Tesla Inc has reached a settlement with Michigan to allow the electric carmaker to directly sell vehicles in the state, a person familiar with the agreement said on Tuesday."
