date,headline,Subjectivity,Polarity,Analysis
2017-10-13,tesla sets massive stock awards for musk based on boosting market value,1.0,0.0,Neutral
2017-10-13,brief-tesla announces new long-term performance award for elon musk,0.45454545454545453,0.13636363636363635,Positive
2017-10-13,brief-tesla to announce ceo elon musk's new compensation plan - nyt,0.45454545454545453,0.13636363636363635,Positive
2017-10-13,"lexus, infiniti luxury car brands test ways to fight tesla, german rivals",0.0,0.0,Neutral
2017-10-13,"tesla model 3 delay raises cashflow risks, but analysts upbeat",0.0,0.0,Neutral
2016-10-13,"tesla pushes back model 3 production target again, despite progress",0.0,0.0,Neutral
2017-10-13,"tesla delivers 1,550 model 3s in fourth quarter",0.0,0.0,Neutral
2017-10-13,tesla to make pickup truck after model y crossover,0.0,0.0,Neutral
2017-10-13,tesla's model 3 deliveries point to slower ramp up: keybanc,0.0,0.0,Neutral
2017-10-13,brief-ups pre-orders 125 tesla electric trucks,0.0,0.0,Neutral
2017-10-13,tesla largely responsible for slide in u.s. home solar sales,0.55,0.2,Positive
2017-10-13,pepsico makes biggest public pre-order of tesla semis: 100 trucks,0.06666666666666667,0.0,Neutral
2017-10-13,pepsico makes biggest public pre-order of tesla semis: 100 trucks,0.06666666666666667,0.0,Neutral
2017-10-13,brief-sysco has placed a reservation for 50 of tesla's new fully-electric semi tractors at its investor day,0.45454545454545453,0.13636363636363635,Positive
2017-10-13,budweiser maker anheuser-busch reserves 40 tesla electric trucks,0.0,0.0,Neutral
2017-10-13,update 1-budweiser maker anheuser-busch reserves 40 tesla electric trucks-wsj,0.0,0.0,Neutral
2017-10-13,budweiser maker anheuser-busch reserves 40 tesla electric trucks -wsj,0.0,0.0,Neutral
2017-10-13,direct line offers 5-percent tesla 'auto-pilot' incentive,0.2,0.1,Positive
2017-10-13,brief-glu mobile adds tesla's chief people officer to its board,0.0,0.0,Neutral
2017-10-13,tesla switches on giant battery to shore up australia's grid,1.0,0.0,Neutral
2017-10-13,germany removes tesla from subsidies list as too pricey,0.0,0.0,Neutral
2017-10-13,brief-tesla denies model s base version not available in germany,0.7,-0.5,Negative
2017-10-13,brief-titanium transportation says reserved five all-electric class 8 tesla semis​,0.0,0.0,Neutral
2017-10-13,"build fast, fix later: speed hurts quality at tesla, some workers say",0.3,0.1,Positive
2017-10-13,"rpt-insight-build fast, fix later: speed hurts quality at tesla, some workers say",0.3,0.1,Positive
2017-10-13,tesla truck gets dhl order as shippers test semi,0.0,0.0,Neutral
2017-10-13,"dhl orders 10 tesla semi electric trucks, mainly for shorter routes",0.3333333333333333,0.16666666666666666,Positive
2017-10-13,tesla cranks up big battery in australia,0.1,0.0,Neutral
2017-10-13,tesla's unfettered ambition will drain finances: analysts,0.0,0.0,Neutral
2017-10-13,"j.b. hunt, wal-mart climb aboard tesla's electric truck",0.0,0.0,Neutral
2017-10-13,"new $200,000 tesla roadster speeds in front of electric big-rig truck",0.45454545454545453,0.13636363636363635,Positive
2017-10-13,"update 4-j.b. hunt, wal-mart climb aboard tesla's electric truck",0.0,0.0,Neutral
2017-10-13,canadian grocery chain loblaw says has ordered 25 tesla electric trucks,0.0,0.0,Neutral
2017-10-13,brief-wal-mart says has preordered 5 of tesla's new electric trucks for u.s.,0.45454545454545453,0.13636363636363635,Positive
2017-10-13,electric cars not ready for mass production yet: toyota chairman to spiegel,0.5,-0.1,Negative
2017-10-13,brief-wal-mart says it has preordered 5 of tesla's new electric trucks - cnbc ,0.45454545454545453,0.13636363636363635,Positive
2017-10-13,brief-wal-mart says it's planning to test tesla's new electric trucks- cnbc,0.45454545454545453,0.13636363636363635,Positive
2017-10-13,trucking company j.b. hunt reserves tesla trucks,0.0,0.0,Neutral
2017-10-13,brief-j b hunt transport services inc reserves tesla trucks,0.0,0.0,Neutral
2017-10-13,tesla to unveil electric big-rig truck in midst of model 3 factory 'hell',0.0,0.0,Neutral
2017-10-13,"jurvetson quits vc firm dfj, on leave from tesla amid harassment probe",0.4,-0.2,Negative
2017-10-13,tesla says it will fight lawsuit claiming racial discrimination,0.0,0.0,Neutral
2017-10-13,"short-seller chanos adds to tesla bet, predicts ceo will leave",0.0,0.0,Neutral
2017-10-13,tesla hit by class-action lawsuit claiming racial discrimination,0.0,0.0,Neutral
2017-10-13,"turkey's erdogan, tesla's musk discuss cooperation with turkish firms",0.0,0.0,Neutral
2017-10-13,tesla buys automation equipment maker perbix,0.0,0.0,Neutral
2017-10-13,tesla's head of battery engineering exits,0.0,0.0,Neutral
2017-10-13,us stocks-wall st drifts with eyes on fed chief announcement,0.0,0.0,Neutral
2017-10-13,"tesla stock falls on model 3 delays, biggest-ever quarterly loss",0.0,0.0,Neutral
2017-10-13,"tesla must stop overpromising, could need more finance: analysts",0.5,0.5,Positive
2017-10-13,"refile-tesla must stop overpromising, could need more finance -analysts",0.5,0.5,Positive
2017-10-13,"corrected-update 1-tesla reports biggest-ever quarterly loss, model 3 delays",0.0,0.0,Neutral
2017-10-13,brief-tesla posts qtrly net loss per share attributable to stockholders $3.70,0.0,0.0,Neutral
2017-10-13,tesla reports biggest-ever quarterly loss,0.0,0.0,Neutral
2017-10-13,panasonic says gigafactory battery output to increase for tesla's model 3,0.0,0.0,Neutral
2017-10-13,panasonic ceo says could soon increase output at tesla's gigafactory battery plant,0.0,0.0,Neutral
2017-10-13,tesla cuts model 3 part orders to taiwan supplier hota: report,0.0,0.0,Neutral
2017-10-13,tesla's seat strategy goes against the grain...for now,0.0,0.0,Neutral
2017-10-13,uaw files complaint against tesla for terminated workers,0.2,-0.3,Negative
2017-10-13,brief-uaw files charges against tesla on behalf of terminated workers,0.0,0.0,Neutral
2017-10-13,uaw files complaint against tesla representing terminated workers,0.2,-0.3,Negative
2017-10-13,rpt-tesla's seat strategy goes against the grain...for now,0.0,0.0,Neutral
2017-10-13,vc firm dfj probes sexual harassment charges against founding partner,0.6166666666666667,0.15,Positive
2017-10-13,vc firm dfj probes sexual harassment charges against founding partner - the information,0.6166666666666667,0.15,Positive
2017-10-13,"saudi's prince alwaleed bin talal says tesla valuation ""too exuberant"" - cnbc",0.9,0.05000000000000002,Positive
2017-10-13,tesla reaffirms effort to build cars in china; mum on deal report,0.0,0.0,Neutral
2017-10-13,tesla moves closer to deal to build cars in china,0.0,0.0,Neutral
2017-10-13,tesla raises borrowing capacity for car leases to $1.1 billion,0.0,0.0,Neutral
2017-10-13,consumer reports says tesla misunderstands 'positive' model 3 rating,0.5454545454545454,0.22727272727272727,Positive
2017-10-13,u.s. auto reliability dented by new technology; electric cars fare better: report,0.4772727272727273,0.3181818181818182,Positive
2017-10-13,tesla's model 3 gets an 'average' as new tech dents auto reliability - consumer reports,0.42727272727272725,-0.0068181818181818205,Negative
2017-10-13,chinese-funded ev startup buys tech firm headed by former tesla executive,0.2,-0.1,Negative
2017-10-13,tesla to raise pay by 30 pct at german division - works council,0.0,0.0,Neutral
2017-10-13,"volvo unveils polestar model in china, looks to rival tesla 3",0.0,0.0,Neutral
2017-10-13,brief-jiangyin haida rubber and plastic signs deal with tesla on solar roof components purchase,0.0,0.0,Neutral
2017-10-13,tesla fired hundreds of employees in past week,0.25,-0.25,Negative
2017-10-13,tesla fired hundreds of employees in past week -mercury news,0.25,-0.25,Negative
2016-10-13,brief-shanghai kelai mechatronics engineering starts seating production line for tesla's model3,0.0,0.0,Neutral
2016-10-13,"tesla to recall 11,000 model x suvs due to seat issue",0.375,-0.125,Negative
2016-10-13,"brief-tesla says to conduct voluntary recall of some 2016, 2017 model x vehicles",0.0,0.0,Neutral
2016-10-13,"brief-tesla recalling 11,000 model x suvs worldwide for seat issue- ap",0.0,0.0,Neutral
2016-10-13,tesla delays big rig truck debut; model 3 in 'production hell',0.1,0.0,Neutral
2016-10-13,brief-tesla's elon musk says tesla semi unveil is now on november 16 - tweet,0.0,0.0,Neutral
2016-10-13,tesla reschedules unveiling of semi-truck to nov. 16,0.0,0.0,Neutral
2016-10-13,tesla to send more battery installers to puerto rico to restore power,0.5,0.5,Positive
2016-10-13,tesla shares recover from bottleneck fears,0.0,0.0,Neutral
2016-10-13,tesla shares fall on warning of model 3 bottleneck,0.0,0.0,Neutral
2016-10-13,"tesla deliveries rise in third quarter, but model 3 faces 'bottlenecks'",0.0,0.0,Neutral
2016-10-13,brief-tesla q3 2017 vehicle deliveries and production,0.0,0.0,Neutral
